order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,discount,sales,profit,city_state
US-2016-161785,8/27/16,8/28/16,Second Class,JS-15685,FUR-FU-10003424,17,0,160.50,108.36,"Huntington Beach, California"
US-2016-119133,11/20/16,11/21/16,Standard Class,GP-14740,OFF-PA-10002581,22,0,487.32,121.40,"Lehi, Utah"
US-2017-132756,11/21/17,11/28/17,Standard Class,CJ-12010,TEC-MA-10000822,11,0.2,11519.13,11473.49,"Boise, Idaho"
CN-2016-171836,9/13/16,9/18/16,Second Class,EH-14185,FUR-CH-10004853,19,0,2444.06,1968.77,New Delhi 
IN-2018-142665,4/29/18,5/1/18,First Class,DB-12910,OFF-PA-10000697,26,0,69.43,-2503.86,Seoul
US-2017-127404,5/9/17,5/13/17,Second Class,CK-12760,TEC-AC-10001445,25,0,65.83,-78.76,"Glenview, Illinois"
US-2015-113463,4/17/15,4/23/15,Second Class,AR-10510,OFF-SU-10000952,1,0,7.67,-670.68,"Paterson, New Jersey"
US-2016-110121,3/20/16,3/27/16,Second Class,GH-14425,OFF-AR-10003829,12,0.2,31.30,-565.87,"Mount Vernon, New York"
DE-2018-168688,1/2/18,1/4/18,Standard Class,EH-13765,OFF-AR-10001149,26,0,43.30,-11937.24,Berlin
GB-2015-163904,11/12/15,11/16/15,Standard Class,IL-15100,OFF-AP-10001492,12,0,107.16,78.80,Beirut
US-2018-135420,2/26/18,2/26/18,Second Class,BB-10990,OFF-BI-10000174,7,0.8,5.91,-20.97,"Boynton Beach, Florida"
US-2018-107476,1/21/18,1/26/18,First Class,BM-11785,OFF-AP-10003590,16,0,5858.50,5337.42,"Tucson, Arizona"
US-2016-167662,12/5/16,12/11/16,First Class,AH-10075,OFF-ST-10003208,25,0.1,3478.59,1792.81,"Costa Mesa, California"
JP-2018-112844,6/24/18,6/30/18,Second Class,DM-12955,OFF-ST-10000129,20,0.1,2230.37,814.91,Beijing
US-2016-127947,2/29/16,3/7/16,Second Class,PG-18895,OFF-ST-10004950,25,0.1,458.83,-621.96,"Pharr, Texas"
US-2016-124355,4/18/16,4/22/16,Second Class,SV-20365,OFF-PA-10003134,16,0,519.60,492.13,"Irving, Texas"
DE-2015-140090,10/29/15,11/3/15,Standard Class,AZ-10750,OFF-PA-10001712,16,0,114.29,-5597.63,Moscow
PH-2017-123578,8/29/17,8/31/17,Standard Class,EM-14200,OFF-PA-10000595,6,0,96.20,75.36,Sydney
US-2017-146706,9/25/17,9/28/17,First Class,MA-17560,TEC-PH-10000912,17,0,131.15,51.59,"Olympia, Washington"
CN-2018-121608,6/7/18,6/13/18,Same Day,SC-20260,TEC-MA-10003183,11,0.3,739.15,-842.45,New Delhi 
US-2018-163265,2/26/18,3/3/18,Standard Class,JD-16150,TEC-PH-10000347,5,0,19.87,-35.92,"San Marcos, Texas"
US-2017-124584,1/27/17,1/30/17,Standard Class,BD-11770,OFF-BI-10000591,24,0.7,18.93,-35.58,"Kirkwood, Missouri"
US-2016-103069,3/25/16,4/1/16,Same Day,PL-18925,TEC-AC-10001590,6,0,125.40,50.44,"Paterson, New Jersey"
EG-2017-144432,3/19/17,3/24/17,Standard Class,RF-19345,TEC-PH-10001527,16,0,866.56,159.58,Moscow
PH-2018-121481,7/22/18,7/25/18,Second Class,BS-11665,FUR-BO-10002916,17,0.1,2754.64,1468.96,Sydney
PH-2016-123132,10/3/16,10/10/16,Second Class,RB-19645,OFF-AP-10000055,15,0,375.14,260.47,Manila
PH-2015-146122,12/22/15,12/25/15,Standard Class,TP-21565,FUR-TA-10002958,20,0.35,3660.77,3447.18,Sydney
US-2015-120162,9/5/15,9/8/15,Standard Class,HR-14830,FUR-CH-10000785,13,0,2263.34,2163.75,"Burlington, North Carolina"
US-2018-156153,12/23/18,12/28/18,Second Class,EA-14035,OFF-AP-10003779,3,0,609.99,431.51,"Atlanta, Georgia"
US-2016-168502,3/6/16,3/11/16,Standard Class,CK-12325,FUR-FU-10001918,23,0,73.00,-2258.82,"Burlington, North Carolina"
US-2017-178076,7/22/17,7/28/17,First Class,HR-14830,FUR-CH-10003379,20,0,5557.11,4437.22,"Burlington, North Carolina"
US-2016-134306,7/2/16,7/7/16,Second Class,BT-11485,OFF-AR-10001955,12,0,233.32,-442.71,"Hot Springs, Arkansas"
US-2015-131056,9/26/15,10/2/15,Standard Class,SC-20440,OFF-PA-10002319,21,0,581.17,66.87,"Clarksville, Tennessee"
US-2016-137669,5/16/16,5/21/16,First Class,JL-15505,TEC-AC-10003610,24,0,973.28,640.65,"Marietta, Georgia"
US-2018-165827,8/29/18,8/30/18,Second Class,JL-15835,TEC-PH-10002496,18,0.3,1926.16,1198.76,"Charlottesville, Virginia"
US-2017-104620,7/6/17,7/12/17,Second Class,PK-19075,OFF-PA-10001994,22,0,373.89,260.80,"Salem, Oregon"
US-2016-161464,4/25/16,5/2/16,Second Class,MG-17890,FUR-FU-10000010,18,0,80.25,14.68,"Pasadena, California"
US-2017-155309,12/27/17,1/2/18,Standard Class,MM-18280,TEC-PH-10000307,15,0,189.22,-1518.87,"Rio Rancho, New Mexico"
JP-2017-159988,11/2/17,11/5/17,Second Class,JM-15865,FUR-BO-10003966,16,0.1,2481.81,2293.41,Tokyo
US-2018-177805,2/9/18,2/9/18,Same Day,MK-17905,FUR-FU-10003981,11,0,14.60,-2995.72,"Romeoville, Illinois"
US-2016-105030,4/29/16,5/3/16,Second Class,TS-21370,TEC-PH-10003484,5,0,519.71,501.56,"Dublin, Ohio"
GB-2017-144939,8/11/17,8/11/17,Standard Class,BF-11080,OFF-ST-10004186,18,0.1,1938.11,1845.25,London
GB-2016-131898,6/3/16,6/5/16,Second Class,BF-10975,TEC-MA-10000597,3,0.3,122.42,-101.36,Cairo
EG-2017-130373,4/13/17,4/17/17,Standard Class,KN-16705,FUR-CH-10002044,30,0,5116.08,4357.07,Moscow
US-2017-145426,11/29/17,11/29/17,First Class,GD-14590,OFF-PA-10000210,12,0,152.49,-2289.42,"Florence, Kentucky"
US-2018-146575,9/28/18,9/30/18,Standard Class,JM-15265,OFF-BI-10000831,17,0.7,8.00,-522.08,"Laredo, Texas"
US-2015-122197,11/24/15,11/29/15,Standard Class,LL-16840,FUR-BO-10003433,4,0.1,114.09,-232.69,"Woonsocket, Rhode Island"
AE-2018-178697,3/19/18,3/21/18,Standard Class,SC-20575,TEC-AC-10000580,17,0,1331.27,1291.49,Cairo
US-2018-130349,6/13/18,6/14/18,Second Class,RD-19810,OFF-PA-10002222,9,0,155.40,-1273.96,"Bossier City, Louisiana"
US-2017-178889,7/22/17,7/28/17,Same Day,BD-11500,OFF-AR-10000380,20,0,744.41,702.81,"Seattle, Washington"
KR-2016-143741,8/16/16,8/19/16,Second Class,SB-20170,OFF-AP-10000938,25,0,2362.93,1799.68,Tokyo
KR-2015-135577,4/26/15,5/1/15,Standard Class,MG-17875,OFF-PA-10001878,5,0,142.57,-63.74,New Delhi 
KR-2015-139239,11/15/15,11/21/15,Second Class,SB-20170,FUR-CH-10004495,22,0,6111.70,6037.57,Tokyo
IN-2016-163999,11/25/16,12/2/16,Standard Class,JK-15205,TEC-PH-10003174,21,0,2675.19,2601.03,Seoul
US-2015-157132,6/7/15,6/13/15,Standard Class,SM-20950,OFF-PA-10002262,21,0,91.99,21.23,"Cottage Grove, Minnesota"
US-2015-134109,7/13/15,7/17/15,Standard Class,SP-20650,FUR-BO-10003433,29,0.1,827.18,770.63,"Saint Charles, Missouri"
US-2017-130704,3/23/17,3/23/17,Second Class,BT-11530,OFF-ST-10000991,9,0.1,993.65,478.22,"Cleveland, Ohio"
US-2016-148423,5/4/16,5/7/16,Second Class,AB-10150,FUR-FU-10001847,20,0,58.29,-211.17,"Middletown, Connecticut"
RU-2018-123169,2/14/18,2/19/18,Standard Class,CV-12295,OFF-BI-10004632,22,0,219.37,-857.97,Beirut
EG-2015-124231,11/18/15,11/23/15,Second Class,JE-15715,FUR-FU-10001185,1,0,23.72,8.73,Berlin
US-2015-158870,4/23/15,4/28/15,Standard Class,BH-11710,FUR-CH-10000665,5,0,634.12,-640.86,"Mount Pleasant, South Carolina"
US-2018-152889,4/5/18,4/5/18,Second Class,GM-14680,OFF-PA-10000380,1,0,5.42,-2.30,"Springdale, Arkansas"
US-2016-102491,11/17/16,11/22/16,Same Day,CM-12445,OFF-ST-10001321,22,0.1,267.46,-280.52,"Redwood City, California"
CN-2015-103773,12/29/15,1/4/16,Same Day,BP-11155,TEC-PH-10004071,16,0,163.36,139.34,Beijing
US-2016-138394,9/26/16,9/27/16,Second Class,AB-10600,FUR-CH-10002372,12,0,1026.18,996.68,"Dublin, Ohio"
DE-2018-124378,10/19/18,10/21/18,Standard Class,NR-18550,OFF-BI-10002571,14,0,103.67,63.05,Berlin
AE-2016-122280,11/16/16,11/18/16,Second Class,AC-10660,OFF-BI-10001098,19,0,290.04,102.06,Moscow
AU-2015-129990,6/19/15,6/22/15,First Class,KS-16300,OFF-PA-10003919,5,0,15.84,-81.72,Sydney
US-2016-119873,1/21/16,1/26/16,Second Class,HR-14770,OFF-PA-10002552,18,0,66.72,14.45,"Richmond, Kentucky"
US-2016-109694,1/24/16,1/31/16,Standard Class,MG-17650,TEC-PH-10002583,26,0,691.25,405.90,"Murrieta, California"
US-2018-144818,4/15/18,4/20/18,Standard Class,SE-20110,OFF-PA-10001954,23,0,397.14,-533.01,"Sacramento, California"
US-2018-109803,6/19/18,6/19/18,Standard Class,PF-19225,OFF-BI-10002854,5,0.5,42.05,-62.48,"Louisville, Colorado"
US-2015-162579,5/12/15,5/16/15,Standard Class,SP-20545,OFF-PA-10004381,19,0,664.49,189.20,"Pasadena, California"
US-2015-172821,5/20/15,5/23/15,Second Class,EM-13960,OFF-BI-10004465,8,0.7,12.36,-514.75,"Dallas, Texas"
US-2015-145601,1/19/15,1/23/15,Standard Class,PB-19150,OFF-AP-10003287,23,0,928.47,-3917.31,"Naperville, Illinois"
US-2018-136769,11/14/18,11/18/18,Second Class,SW-20275,FUR-FU-10004963,21,0,127.89,-69.38,"Kirkwood, Missouri"
US-2017-123472,4/4/17,4/6/17,Same Day,TS-21160,OFF-PA-10000477,11,0,40.65,0.72,"Lansing, Michigan"
US-2016-100065,3/7/16,3/14/16,Standard Class,HA-14920,OFF-PA-10000482,29,0,641.45,-2788.98,"Shelton, Connecticut"
AE-2018-125127,3/29/18,4/2/18,Second Class,DB-13405,FUR-FU-10002508,25,0,157.21,72.97,Berlin
US-2018-172634,10/25/18,10/25/18,First Class,KL-16645,OFF-AR-10002257,29,0,73.52,-1367.38,"Mount Pleasant, South Carolina"
US-2018-121991,3/19/18,3/24/18,Second Class,RD-19585,TEC-AC-10001542,29,0,296.63,-3094.16,"Athens, Georgia"
US-2016-100383,5/21/16,5/26/16,Same Day,SP-20545,OFF-PA-10001878,12,0,342.17,-2222.18,"Pasadena, California"
KR-2015-119968,3/29/15,4/1/15,Same Day,FC-14335,OFF-SU-10003505,7,0,847.52,823.20,New Delhi 
US-2018-145146,10/12/18,10/15/18,First Class,MS-17770,FUR-FU-10003919,6,0,211.97,-273.98,"Rochester Hills, Michigan"
US-2016-143850,8/1/16,8/1/16,Standard Class,CC-12670,FUR-FU-10002508,25,0,157.21,-16.99,"Rockford, Illinois"
US-2018-150202,11/14/18,11/19/18,Standard Class,SL-20155,FUR-FU-10004845,29,0,1318.11,1202.56,"New Castle, Indiana"
US-2017-158941,9/25/17,9/26/17,Second Class,BN-11470,OFF-PA-10002947,11,0,42.03,-759.78,"Dearborn, Michigan"
US-2015-167737,3/17/15,3/22/15,Second Class,ND-18370,OFF-AP-10003281,4,0,40.62,-1802.54,"Apple Valley, Minnesota"
US-2017-154214,1/4/17,1/11/17,Second Class,DL-12865,OFF-AP-10003099,26,0,1110.40,-858.71,"Elkhart, Indiana"
US-2017-151794,11/23/17,11/25/17,Second Class,DS-13030,FUR-CH-10000454,8,0,1502.92,1278.68,"Palatine, Illinois"
US-2017-165216,6/11/17,6/15/17,Second Class,PO-19195,TEC-MA-10003183,17,0,1631.90,1398.15,"Watertown, New York"
US-2016-142399,7/30/16,8/1/16,Second Class,AG-10765,OFF-BI-10003707,26,0.65,90.26,36.18,"Fairfield, Connecticut"
US-2018-100842,12/20/18,12/27/18,First Class,DJ-13420,TEC-PH-10000730,26,0,12505.75,12440.64,"Wilmington, Delaware"
US-2017-137334,12/26/17,12/31/17,First Class,TB-21400,OFF-BI-10000320,10,0.65,17.13,5.57,"Grove City, Ohio"
GB-2016-114893,3/27/16,3/31/16,First Class,LC-17050,FUR-BO-10002598,15,0.1,884.45,181.65,Berlin
RU-2015-155737,10/7/15,10/9/15,Same Day,EH-13765,OFF-BI-10001308,29,0,110.18,-5576.78,Berlin
GB-2018-129563,9/6/18,9/6/18,First Class,JE-15715,OFF-BI-10000138,30,0,87.61,-407.53,Berlin
EG-2016-168453,7/19/16,7/21/16,Second Class,SC-20020,OFF-AR-10004817,10,0,40.30,-22.07,London
GB-2015-141045,5/13/15,5/18/15,Standard Class,RM-19750,TEC-AC-10002018,18,0,93.23,-576.64,London
AU-2017-128705,12/28/17,1/1/18,Standard Class,DR-12940,OFF-PA-10003729,20,0,80.87,-2364.09,Manila
PH-2015-129038,11/1/15,11/4/15,Standard Class,JG-15160,FUR-BO-10002916,24,0.1,3888.91,3673.00,Sydney
AU-2015-159500,2/17/15,2/23/15,Standard Class,CM-11935,TEC-AC-10000290,15,0,80.67,-5573.95,Sydney
AU-2016-176924,1/1/16,1/5/16,Standard Class,FC-14245,OFF-BI-10001031,24,0,74.72,-1195.77,Manila
AU-2017-153719,8/8/17,8/10/17,Standard Class,SM-20320,OFF-ST-10001370,16,0.1,1068.11,-423.61,Sydney
US-2015-170707,8/31/15,9/3/15,Second Class,EP-13915,FUR-FU-10000629,19,0,197.56,-809.34,"Orlando, Florida"
US-2016-130147,10/11/16,10/13/16,Second Class,SH-20395,OFF-PA-10000223,9,0,33.36,-1830.18,"Conway, Arkansas"
US-2018-140759,4/6/18,4/13/18,Same Day,RD-19660,OFF-AR-10004685,6,0,24.20,9.91,"Burlington, North Carolina"
US-2016-155762,10/1/16,10/1/16,Second Class,PG-18820,OFF-BI-10001267,28,0.8,23.36,-321.98,"Murfreesboro, Tennessee"
US-2015-121893,12/16/15,12/19/15,Second Class,MS-17830,TEC-AC-10002006,6,0,79.44,-42.03,"Pompano Beach, Florida"
US-2016-156360,6/5/16,6/8/16,First Class,KM-16225,TEC-PH-10001433,27,0,2628.15,2575.24,"Sierra Vista, Arizona"
US-2015-169290,2/6/15,2/9/15,First Class,JP-15520,TEC-AC-10003911,28,0,3843.60,-15150.33,"Englewood, Colorado"
KR-2018-118869,7/27/18,8/3/18,Standard Class,LB-16795,OFF-AP-10004336,11,0,622.80,-1785.80,Tokyo
US-2016-176206,7/6/16,7/12/16,Second Class,MD-17350,TEC-AC-10001314,28,0,1416.52,1297.78,"Abilene, Texas"
US-2015-160025,2/9/15,2/14/15,Same Day,LC-16870,OFF-PA-10003919,30,0,95.02,-28821.83,"South Bend, Indiana"
US-2017-125717,11/5/17,11/5/17,Standard Class,DV-13465,FUR-FU-10001546,14,0,123.35,76.66,"Waco, Texas"
US-2017-134135,11/14/17,11/17/17,Standard Class,NP-18670,FUR-TA-10001768,12,0,3235.17,767.56,"Lowell, Massachusetts"
GB-2016-172925,2/3/16,2/6/16,Second Class,AC-10660,FUR-CH-10004626,25,0,2108.60,-42.00,Moscow
AE-2018-164003,11/10/18,11/16/18,First Class,JL-15130,OFF-PA-10003177,10,0,37.07,-77.28,Berlin
DE-2017-135423,6/13/17,6/13/17,Second Class,JL-15130,OFF-ST-10001505,14,0.1,87.55,54.95,Berlin
EG-2018-155449,10/25/18,10/30/18,Standard Class,AY-10555,OFF-ST-10000877,15,0.1,718.05,657.56,Cairo
PH-2015-148767,10/29/15,11/1/15,First Class,JG-15160,OFF-ST-10003638,13,0.1,240.04,-1943.37,Sydney
US-2018-103945,1/19/18,1/24/18,Standard Class,HA-14905,FUR-TA-10002533,18,0,2523.74,2479.29,"Thornton, Colorado"
IN-2018-171423,10/18/18,10/18/18,Standard Class,RE-19405,OFF-PA-10000241,20,0,408.94,338.30,New Delhi 
AU-2017-125950,9/26/17,10/1/17,Same Day,KH-16330,OFF-SU-10000646,1,0,256.47,241.48,Manila
US-2017-139150,5/23/17,5/24/17,First Class,LH-17155,TEC-AC-10001142,17,0,1692.18,1672.54,"Deltona, Florida"
JP-2017-121043,7/25/17,7/26/17,Standard Class,BO-11350,FUR-CH-10000422,9,0,894.25,855.14,Tokyo
US-2015-102745,12/15/15,12/18/15,Second Class,HA-14920,OFF-ST-10001031,10,0.1,151.79,125.90,"Shelton, Connecticut"
US-2017-157482,3/29/17,3/30/17,Same Day,RB-19570,OFF-ST-10000025,28,0.1,2486.60,-2589.41,"Lakewood, New Jersey"
RU-2015-138407,7/22/15,7/27/15,Same Day,AH-10030,OFF-AP-10000240,20,0,911.30,733.03,Berlin
JP-2015-137059,8/24/15,8/29/15,Standard Class,LB-16795,OFF-BI-10002225,22,0,330.57,303.22,Tokyo
RU-2015-159703,3/24/15,3/31/15,Standard Class,GA-14515,TEC-MA-10001047,14,0.3,11313.03,11073.68,London
DE-2018-100368,3/4/18,3/5/18,Second Class,TC-21145,OFF-PA-10000697,14,0,37.39,-151.87,Berlin
EG-2017-149599,5/5/17,5/9/17,Second Class,SC-20020,FUR-CH-10002335,11,0,2029.60,863.66,London
AE-2016-127611,1/30/16,2/2/16,Second Class,JP-15460,OFF-SU-10004884,5,0.2,49.14,16.97,London
PH-2017-108609,4/22/17,4/28/17,Standard Class,BS-11665,OFF-AP-10000595,2,0,9.05,1.03,Sydney
US-2015-108385,2/7/15,2/14/15,First Class,KM-16720,FUR-FU-10001847,29,0,84.52,-666.17,"Nashville, Tennessee"
US-2017-129904,9/4/17,9/8/17,Second Class,SJ-20500,OFF-PA-10002893,12,0,84.56,-279.25,"Port Saint Lucie, Florida"
US-2015-154839,1/24/15,1/30/15,Standard Class,AP-10915,OFF-SU-10001218,2,0.25,15.42,9.40,"Detroit, Michigan"
US-2017-168402,6/21/17,6/21/17,Same Day,BE-11335,OFF-ST-10001713,20,0.1,1281.93,1070.15,"Peoria, Illinois"
US-2016-174801,4/8/16,4/10/16,Second Class,SK-19990,OFF-AR-10004691,12,0.2,167.07,-132.70,"Lawrence, Massachusetts"
DE-2016-170571,1/17/16,1/20/16,Same Day,DB-13405,OFF-BI-10002353,1,0,10.81,7.71,Berlin
GB-2018-115704,3/9/18,3/15/18,Second Class,EN-13780,OFF-AP-10004136,24,0,1032.70,867.07,Berlin
AE-2015-170855,8/4/15,8/4/15,Second Class,GR-14560,TEC-AC-10000736,13,0,865.17,831.96,Moscow
PH-2017-135829,2/26/17,3/3/17,Same Day,TP-21565,TEC-PH-10002583,30,0.25,598.20,-254.76,Sydney
PH-2017-154589,7/28/17,8/1/17,Standard Class,TP-21565,TEC-AC-10001590,19,0,397.10,-956.89,Sydney
US-2016-143263,12/5/16,12/11/16,Same Day,SB-20290,TEC-MA-10003353,8,0.2,3041.23,3031.37,"Las Cruces, New Mexico"
US-2017-140850,8/4/17,8/8/17,Second Class,EG-13900,OFF-PA-10000167,22,0,487.32,183.93,"Pueblo, Colorado"
US-2018-164016,2/9/18,2/11/18,Same Day,KC-16540,OFF-PA-10000726,19,0,114.24,50.22,"Seattle, Washington"
US-2015-168764,12/18/15,12/25/15,Second Class,SH-19975,OFF-PA-10001204,30,0,95.83,-27.09,"Frisco, Texas"
US-2018-121352,8/27/18,8/30/18,Second Class,TT-21460,TEC-PH-10002185,2,0,9.94,-0.13,"Atlantic City, New Jersey"
US-2016-125480,7/13/16,7/13/16,Same Day,AD-10180,TEC-AC-10001542,20,0,204.57,137.87,"Vallejo, California"
JP-2018-166262,1/26/18,2/1/18,Standard Class,BO-11350,FUR-FU-10004188,19,0,1582.17,1089.65,Tokyo
US-2016-154817,3/23/16,3/30/16,Same Day,ST-20530,OFF-PA-10000483,27,0,506.06,-1416.10,"Mount Vernon, New York"
AE-2016-163566,8/8/16,8/8/16,Standard Class,AH-10690,OFF-BI-10000666,14,0,299.49,93.56,London
US-2018-140186,12/18/18,12/25/18,First Class,Co-12640,OFF-PA-10000565,24,0,753.71,699.11,"Houston, Texas"
US-2018-101034,9/8/18,9/8/18,Standard Class,JM-15265,OFF-PA-10002893,5,0,35.24,-696.03,"Laredo, Texas"
US-2017-102851,1/8/17,1/12/17,Standard Class,LT-17110,FUR-TA-10001771,22,0,4573.40,4430.73,"Mansfield, Texas"
US-2018-146698,6/1/18,6/3/18,Second Class,LE-16810,FUR-FU-10002937,9,0,580.50,-715.44,"Cuyahoga Falls, Ohio"
AE-2016-127489,10/26/16,10/28/16,Second Class,AH-10030,OFF-AP-10004249,19,0,215.83,164.80,Berlin
US-2016-119489,10/12/16,10/12/16,Standard Class,KM-16375,FUR-BO-10003441,6,0.1,587.82,532.62,"Palm Coast, Florida"
US-2015-173420,5/17/15,5/22/15,Standard Class,LS-16975,OFF-AR-10002987,1,0,15.22,11.85,"Jonesboro, Arkansas"
US-2017-164766,3/22/17,3/29/17,Standard Class,AS-10225,OFF-ST-10001713,17,0.1,1089.64,-532.88,"Harrisonburg, Virginia"
US-2018-126883,12/26/18,12/27/18,Second Class,YS-21880,OFF-BI-10004099,17,0.5,42.43,-289.26,"Seattle, Washington"
US-2017-133973,10/12/17,10/13/17,Second Class,PS-18970,FUR-BO-10004709,7,0.1,313.41,-4.33,"Pueblo, Colorado"
JP-2015-143876,10/13/15,10/17/15,Second Class,RE-19405,TEC-AC-10004145,26,0,6005.76,5347.95,New Delhi 
CN-2017-165446,3/16/17,3/17/17,Standard Class,LB-16795,OFF-AR-10000390,16,0,49.96,-6037.88,Tokyo
KR-2016-160045,8/22/16,8/23/16,Standard Class,NC-18415,TEC-AC-10001542,18,0,184.12,-72.30,Seoul
US-2017-119469,6/9/17,6/16/17,Standard Class,JF-15415,OFF-ST-10001713,8,0.1,512.77,485.82,"Jackson, Michigan"
US-2017-157067,12/2/17,12/8/17,Second Class,MS-17980,OFF-AR-10001374,1,0,4.85,-83.46,"Houston, Texas"
US-2018-160713,1/11/18,1/17/18,First Class,LT-16765,TEC-CO-10001571,22,0,7259.87,6998.41,"Wilmington, Delaware"
US-2015-159531,2/13/15,2/20/15,Second Class,BP-11095,TEC-AC-10001772,23,0,313.68,285.35,"Auburn, New York"
US-2017-135757,4/14/17,4/20/17,Standard Class,TG-21640,FUR-CH-10002780,10,0,968.03,868.77,"Lowell, Massachusetts"
US-2018-103696,5/18/18,5/23/18,Standard Class,JB-15400,TEC-PH-10000702,13,0,82.60,-901.96,"Meriden, Connecticut"
EG-2015-157249,8/9/15,8/9/15,Standard Class,CJ-11875,OFF-AR-10002135,16,0,711.82,562.14,Moscow
GB-2016-172791,12/11/16,12/11/16,Same Day,PJ-18835,FUR-FU-10004090,29,0,604.70,408.81,Beirut
AE-2017-128533,12/2/17,12/2/17,Standard Class,RF-19345,TEC-AC-10003174,10,0,711.41,661.31,Moscow
DE-2017-153266,3/8/17,3/15/17,Same Day,SC-20575,FUR-FU-10000305,11,0,721.44,708.36,Cairo
US-2015-163306,9/22/15,9/23/15,Second Class,BB-11545,FUR-FU-10004622,28,0,1318.79,-9181.00,"Springfield, Virginia"
US-2017-101696,7/1/17,7/8/17,Second Class,LH-16750,OFF-BI-10003984,8,0.8,29.03,-59.15,"Sanford, Florida"
US-2015-118793,11/10/15,11/12/15,Second Class,SM-20005,FUR-CH-10002602,23,0,3597.55,3502.02,"Summerville, South Carolina"
US-2015-125609,5/3/15,5/5/15,Same Day,JK-15370,OFF-PA-10003129,6,0,202.19,181.98,"Macon, Georgia"
US-2016-103447,9/16/16,9/17/16,First Class,BM-11785,OFF-PA-10003641,5,0,99.72,-402.35,"Tucson, Arizona"
US-2016-166432,8/16/16,8/23/16,Second Class,MY-17380,OFF-BI-10003718,3,0.5,115.12,-184.89,"Longview, Washington"
US-2015-171356,3/17/15,3/17/15,Second Class,TT-21070,OFF-BI-10001543,22,0.7,172.92,92.38,"Texas City, Texas"
US-2018-108671,7/29/18,8/4/18,Standard Class,MC-18130,OFF-AR-10004757,7,0,21.54,-76.57,"Norfolk, Nebraska"
US-2015-112133,12/3/15,12/10/15,Second Class,JJ-15760,OFF-SU-10001935,30,0,69.06,-229.08,"Mason, Ohio"
RU-2016-165174,1/29/16,2/5/16,Standard Class,JP-16135,OFF-BI-10002353,27,0,291.82,212.23,Cairo
AU-2018-114738,12/17/18,12/17/18,Standard Class,KS-16300,TEC-AC-10003441,3,0,57.36,-219.64,Sydney
US-2018-128574,2/3/18,2/3/18,Second Class,JR-15700,TEC-PH-10003885,27,0,1644.54,1588.99,"Rockford, Illinois"
RU-2016-105922,5/3/16,5/5/16,Standard Class,JM-15580,OFF-AR-10004441,22,0,58.11,-495.09,Cairo
EG-2016-132882,2/24/16,2/25/16,Standard Class,BF-10975,TEC-PH-10002114,4,0,2362.04,2348.56,Cairo
US-2018-101582,2/5/18,2/10/18,Same Day,BT-11485,OFF-PA-10003892,14,0,435.49,405.96,"Hot Springs, Arkansas"
KR-2016-174100,3/17/16,3/24/16,Same Day,MY-18295,TEC-PH-10002555,3,0,632.36,607.99,Seoul
US-2015-133043,4/25/15,4/30/15,Second Class,Co-12640,OFF-ST-10001228,5,0.1,63.10,49.11,"Houston, Texas"
US-2016-177921,6/1/16,6/4/16,Same Day,MC-17575,TEC-PH-10000148,4,0,66.20,61.20,"Waterbury, Connecticut"
US-2016-102320,7/16/16,7/23/16,Second Class,BT-11530,OFF-AR-10000896,13,0.2,30.29,-642.46,"Cleveland, Ohio"
RU-2017-153776,6/10/17,6/11/17,Same Day,JL-15235,OFF-PA-10001166,3,0,12.13,-74.42,London
US-2018-113388,8/24/18,8/31/18,Second Class,JO-15280,OFF-ST-10001031,3,0.1,45.54,-33.04,"Springfield, Virginia"
US-2017-131688,6/18/17,6/22/17,Standard Class,BF-11170,TEC-CO-10000971,29,0,7916.74,7819.30,"Vacaville, California"
US-2017-126459,12/13/17,12/19/17,Standard Class,EH-13945,OFF-PA-10000312,1,0,17.27,10.89,"Philadelphia, Pennsylvania"
EG-2016-141493,12/1/16,12/1/16,Standard Class,SC-20575,OFF-PA-10000019,19,0,83.23,-211.75,Cairo
CN-2016-114857,10/14/16,10/21/16,Same Day,RH-19555,OFF-AR-10000422,21,0,40.29,-55.68,Tokyo
KR-2016-167588,10/3/16,10/9/16,Standard Class,CD-12280,OFF-PA-10004451,11,0,48.19,-884.44,New Delhi 
US-2018-159030,8/31/18,9/4/18,Second Class,JR-15670,OFF-PA-10002421,17,0,219.47,-429.31,"Saint Paul, Minnesota"
GB-2016-115906,8/29/16,8/30/16,Same Day,ML-18040,TEC-AC-10000865,21,0,1131.21,-2166.16,Berlin
DE-2015-118869,4/25/15,4/26/15,Second Class,LO-17170,OFF-ST-10000464,30,0.1,946.03,816.38,London
US-2018-170129,12/10/18,12/11/18,Standard Class,CW-11905,FUR-FU-10002685,24,0,389.56,310.61,"Tallahassee, Florida"
US-2018-137630,10/12/18,10/19/18,Second Class,PG-18820,FUR-CH-10000595,19,0,4756.08,4521.50,"Murfreesboro, Tennessee"
US-2015-141698,1/22/15,1/27/15,Second Class,CD-11920,OFF-BI-10004970,26,0.5,34.15,-24.83,"Yucaipa, California"
IN-2017-127456,12/2/17,12/4/17,Standard Class,HZ-14950,FUR-CH-10002073,15,0,3101.90,227.55,Seoul
KR-2018-110729,4/4/18,4/10/18,Second Class,SS-20410,OFF-AP-10002222,12,0,98.73,-62.60,New Delhi 
US-2017-164023,2/2/17,2/6/17,Same Day,CS-11950,OFF-BI-10001890,4,0.7,2.90,-20.23,"Norman, Oklahoma"
