order_id,return_date,return_quantity,reason_returned
KR-2016-144092,8/27/16,7,Not Needed
US-2016-121144,5/27/16,1,Wrong Item
US-2015-169848,12/10/15,1,Wrong Item
US-2017-160986,5/31/17,1,Not Needed
EG-2015-146199,4/24/15,9,Not Given 
KR-2016-164914,7/18/16,2,Wrong Item
PH-2015-115332,7/7/15,3,Wrong Color
US-2016-143488,5/6/16,1,Wrong Color
US-2017-123839,8/24/17,15,Not Needed
JP-2016-179742,3/10/17,1,Not Given 
US-2015-107659,4/27/15,9,Wrong Item
CA-2017-125644,2/19/17,1,Wrong Item
US-2018-143027,1/12/18,5,Wrong Item
AE-2018-118436,6/19/18,6,Not Given 
EG-2017-110568,7/28/17,4,Not Given 
US-2016-113258,12/25/16,6,Wrong Item
US-2016-119302,9/15/16,11,Not Given 
CN-2015-157932,1/7/16,13,Wrong Item
US-2015-122395,7/25/15,22,Not Given 
US-2016-101758,5/24/16,2,Wrong Color
US-2015-144433,3/6/16,8,Not Given 
CN-2017-132844,12/19/17,12,Not Needed
RU-2015-109566,10/15/15,5,Wrong Color
CN-2015-178647,11/27/15,7,Not Needed
US-2017-167629,4/5/17,0,Wrong Item
US-2016-178201,1/1/17,0,Not Needed
KR-2016-101080,7/27/16,16,Not Given 
US-2018-125943,7/11/18,2,Not Given 
AU-2018-103146,4/4/18,8,Not Needed
US-2018-106012,7/5/18,9,Wrong Item
US-2017-155474,3/19/17,5,Not Needed
US-2016-128113,5/31/16,1,Not Needed
US-2017-170755,5/8/17,15,Not Given 
IN-2017-173241,10/29/17,2,Wrong Color
US-2018-144055,10/24/18,17,Not Needed
US-2017-173335,3/9/17,25,Not Given 
ZA-2017-172007,12/8/17,3,Not Given 
US-2016-141773,4/29/16,9,Wrong Color
RU-2017-106371,4/24/17,16,Not Needed
US-2017-166969,4/6/17,18,Not Needed
DE-2018-161327,10/26/18,4,Wrong Item
KR-2017-104245,2/14/18,0,Wrong Color
US-2017-108951,2/10/18,5,Not Needed
CA-2018-116016,6/16/18,15,Not Needed
US-2018-147005,4/27/18,11,Wrong Item
US-2015-102336,11/7/15,3,Not Needed
US-2017-100795,12/12/17,1,Not Given 
US-2015-146050,6/27/15,5,Wrong Item
US-2015-152802,6/2/15,14,Wrong Item
CA-2015-114600,11/7/15,0,Not Given 
EG-2017-169419,2/14/17,6,Wrong Color
US-2016-116335,8/29/16,9,Wrong Item
US-2015-173887,7/21/15,1,Wrong Item
US-2016-173804,3/7/16,14,Wrong Item
GB-2015-142370,1/18/15,8,Wrong Item
EG-2016-131742,4/9/16,5,Wrong Color
MX-2018-173597,9/4/18,7,Not Needed
US-2018-175084,1/8/18,6,Wrong Item
AU-2017-151878,11/23/17,1,Wrong Color
US-2018-112229,9/23/18,0,Wrong Color
US-2018-108853,3/13/18,12,Wrong Item
IN-2017-105021,5/7/17,11,Not Given 
RU-2016-138167,2/29/16,0,Wrong Item
US-2015-176426,11/17/15,5,Not Needed
ZA-2018-119628,10/16/18,14,Not Needed
US-2016-143263,2/18/17,7,Wrong Item
US-2015-157516,3/25/15,3,Wrong Color
ZA-2017-121883,12/17/17,4,Wrong Item
RU-2016-113526,6/3/16,8,Wrong Color
US-2016-153323,3/18/16,17,Not Needed
US-2017-115369,11/6/17,4,Wrong Item
IN-2015-114389,8/27/15,5,Not Needed
US-2017-173853,9/14/17,2,Not Given 
US-2018-131733,9/25/18,2,Wrong Item
US-2018-167266,12/23/18,13,Wrong Color
US-2018-123311,1/27/19,17,Not Needed
US-2017-166304,5/12/17,5,Not Needed
RU-2017-152099,7/5/17,10,Not Needed
BR-2015-116889,7/27/15,5,Wrong Color
US-2017-159722,12/20/17,12,Not Needed
US-2017-132577,12/17/17,7,Wrong Color
US-2017-149019,11/27/17,16,Not Needed
GB-2015-164643,5/14/15,2,Not Given 
US-2018-133371,12/9/18,8,Not Needed
US-2016-165603,10/15/16,1,Not Needed
US-2016-116091,5/6/16,4,Wrong Color
US-2017-136686,2/6/18,16,Wrong Item
US-2015-152060,4/28/15,1,Wrong Item
US-2015-148416,2/28/15,2,Not Needed
US-2015-136931,7/26/15,11,Not Needed
EG-2018-111655,7/15/18,12,Wrong Item
US-2018-108571,11/26/18,11,Not Given 
US-2017-178160,10/12/17,8,Not Given 
US-2018-124577,5/15/18,3,Not Needed
US-2016-111454,9/13/16,17,Not Given 
IN-2015-115372,9/14/15,0,Wrong Color
PH-2016-138719,2/5/17,0,Not Given 
US-2016-135382,9/18/16,8,Not Needed
US-2016-177398,2/21/16,1,Wrong Color
US-2017-147163,4/2/17,1,Wrong Item
US-2018-133161,9/4/18,7,Wrong Color
AU-2015-106963,8/20/15,7,Not Needed
US-2016-114043,8/19/16,6,Not Given 
US-2018-105811,4/5/18,0,Wrong Color
CA-2017-173735,9/23/17,2,Wrong Item
US-2017-136921,6/17/17,5,Not Given 
US-2015-131899,4/12/15,22,Not Given 
US-2017-150889,11/12/17,1,Not Needed
US-2015-135840,6/25/15,6,Wrong Color
US-2018-137471,12/21/18,8,Not Needed
KR-2018-134677,2/21/19,6,Not Needed
US-2016-127395,10/20/16,5,Not Needed
US-2017-100010,8/5/17,0,Not Needed
ZA-2018-146537,4/2/18,2,Wrong Item
EG-2015-151986,12/31/15,14,Wrong Item
US-2018-114618,6/10/18,13,Wrong Color
DE-2017-168827,2/1/17,8,Not Needed
US-2015-163252,9/13/15,4,Not Needed
JP-2015-115046,11/29/15,7,Wrong Item
US-2016-140922,10/10/16,3,Wrong Color
BR-2015-157628,3/24/15,12,Wrong Item
US-2016-172015,12/2/16,4,Not Given 
US-2018-148477,5/9/18,5,Not Needed
US-2017-121053,8/24/17,19,Not Needed
US-2018-121871,6/29/18,22,Not Given 
MX-2018-155537,9/27/18,14,Wrong Color
AE-2015-150031,7/27/15,9,Not Given 
CA-2017-119646,3/6/17,0,Wrong Color
CA-2017-116437,6/10/17,10,Not Given 
KR-2015-143368,1/28/15,8,Wrong Color
US-2015-179068,8/1/15,0,Not Given 
AE-2015-156881,6/16/15,4,Wrong Color
KR-2018-175525,11/30/18,2,Wrong Item
US-2017-104454,9/9/17,0,Wrong Color
CN-2017-141566,1/25/18,6,Wrong Color
DE-2015-124807,2/21/16,13,Not Given 
US-2015-112949,2/3/15,22,Not Needed
DE-2018-148454,9/8/18,15,Wrong Item
US-2015-102004,6/16/15,4,Not Needed
US-2015-131452,7/14/15,0,Not Needed
KR-2016-125073,3/31/16,7,Not Needed
JP-2018-162241,1/9/19,7,Wrong Item
DE-2017-169791,12/20/17,3,Not Given 
EG-2018-164646,5/21/18,13,Not Needed
US-2015-123878,7/10/15,13,Not Given 
US-2015-116658,5/1/15,0,Not Given 
PH-2016-145453,9/18/16,7,Wrong Color
DE-2018-134075,5/30/18,11,Not Needed
EG-2016-177751,10/14/16,6,Not Needed
DE-2017-106019,11/25/17,8,Not Given 
US-2017-142420,4/26/17,4,Wrong Item
US-2018-171402,3/10/18,7,Not Needed
US-2016-142479,7/3/16,1,Not Needed
US-2015-102688,5/3/15,20,Not Needed
EG-2017-155856,8/16/17,7,Not Given 
BR-2015-109546,10/12/15,13,Not Given 
AE-2015-114065,2/14/16,16,Not Needed
US-2016-116994,1/8/17,0,Wrong Item
AU-2016-117713,10/12/16,0,Not Needed
US-2015-114696,12/7/15,15,Not Needed
US-2015-149805,6/9/15,2,Wrong Item
US-2017-169504,8/10/17,7,Wrong Color
US-2018-139498,11/27/18,15,Wrong Item
US-2018-130979,6/28/18,18,Not Needed
US-2015-128932,1/21/15,5,Not Needed
CN-2016-170738,7/6/16,0,Wrong Item
KR-2016-160496,2/5/17,7,Wrong Item
US-2015-113080,7/24/15,21,Wrong Color
AE-2015-136188,5/21/15,7,Not Needed
US-2016-176084,1/10/17,0,Wrong Item
BR-2017-133901,11/2/17,12,Wrong Color
US-2018-107476,4/13/18,3,Not Needed
MX-2016-103826,6/9/16,7,Wrong Item
US-2015-136021,8/3/15,15,Not Needed
US-2015-139032,1/27/16,0,Not Needed
US-2015-120605,6/27/15,1,Not Needed
US-2018-147478,5/26/18,15,Not Needed
US-2017-176100,11/22/17,3,Not Needed
US-2017-117128,7/24/17,10,Not Given 
GB-2017-115363,8/2/17,6,Not Given 
AU-2016-148834,11/24/16,9,Not Needed
US-2018-134579,3/5/18,15,Not Needed
JP-2016-174138,8/26/16,12,Wrong Item
IN-2016-135777,2/21/16,10,Wrong Color
RU-2016-165490,12/29/16,16,Not Needed
AE-2016-147877,7/28/16,1,Not Needed
US-2017-150260,9/9/17,3,Not Needed
US-2018-100714,12/18/18,16,Wrong Item
CA-2017-172076,2/23/17,5,Wrong Color
BR-2017-138542,6/5/17,16,Wrong Item
JP-2015-159168,9/29/15,1,Not Needed
US-2017-169894,10/12/17,0,Not Needed
US-2017-173633,12/5/17,0,Not Given 
US-2016-137070,6/16/16,20,Wrong Color
MX-2017-109428,9/7/17,0,Not Given 
US-2018-120676,2/1/19,10,Wrong Item
US-2017-160977,10/6/17,1,Wrong Item
US-2015-121486,4/10/15,0,Not Needed
US-2018-120760,2/12/19,10,Wrong Color
AE-2018-175732,1/15/19,0,Wrong Color
US-2017-174677,4/14/17,21,Not Given 
JP-2016-101233,4/22/16,5,Wrong Item
US-2016-149901,11/29/16,13,Not Given 
US-2015-149399,7/15/15,2,Wrong Item
US-2015-173206,9/8/15,8,Wrong Color
US-2016-167424,6/23/16,7,Wrong Color
RU-2018-166017,1/5/19,7,Not Given 
US-2017-101635,11/11/17,4,Not Needed
US-2017-110442,12/29/17,1,Not Needed
JP-2018-156068,9/2/18,5,Wrong Item
US-2017-123634,11/7/17,3,Wrong Color
RU-2017-144097,12/27/17,7,Not Given 
MX-2018-164675,4/24/18,11,Not Needed
US-2017-112985,6/10/17,2,Wrong Item
US-2015-177503,5/11/15,6,Wrong Color
US-2015-122847,11/13/15,10,Not Given 
US-2015-163036,6/13/15,4,Not Given 
BR-2016-142278,8/10/16,3,Wrong Color
US-2018-103428,5/14/18,0,Wrong Color
IN-2015-143229,10/14/15,0,Wrong Item
US-2016-137872,12/4/16,13,Wrong Color
US-2018-162656,11/3/18,0,Wrong Item
US-2018-163621,3/31/18,1,Wrong Color
US-2015-179007,12/21/15,13,Not Given 
PH-2017-119332,8/23/17,3,Wrong Color
CA-2018-144050,9/22/18,1,Not Needed
US-2017-113914,1/26/18,2,Not Needed
PH-2016-104486,4/27/16,9,Not Needed
EG-2017-169429,12/1/17,0,Wrong Item
MX-2018-123942,12/22/18,1,Not Needed
US-2018-132314,1/25/19,6,Wrong Color
US-2016-129449,8/1/16,5,Wrong Color
US-2016-133040,2/7/17,2,Wrong Item
RU-2018-123169,4/8/18,0,Not Given 
PH-2017-172772,10/22/17,23,Wrong Color
US-2015-179206,1/12/16,4,Not Needed
AE-2015-151150,12/3/15,1,Wrong Item
US-2018-133059,3/29/18,3,Not Given 
DE-2015-170054,7/23/15,20,Not Needed
US-2015-150298,5/25/15,0,Not Given 
ZA-2017-114012,3/6/17,18,Not Needed
GB-2018-174618,5/5/18,26,Not Given 
US-2018-145293,1/2/19,0,Not Needed
US-2015-107250,7/1/15,12,Wrong Color
US-2015-134247,7/4/15,5,Not Given 
KR-2018-133223,11/22/18,2,Wrong Item
US-2016-134250,11/22/16,3,Not Given 
GB-2016-105956,11/12/16,0,Wrong Item
PH-2015-145125,10/2/15,14,Not Given 
US-2018-171262,8/17/18,9,Not Given 
US-2016-121319,2/26/17,0,Wrong Color
US-2016-106035,11/9/16,21,Not Given 
US-2017-135720,3/20/17,0,Not Needed
US-2016-119504,12/15/16,1,Not Given 
PH-2017-178241,4/30/17,1,Not Needed
US-2018-130349,6/21/18,6,Not Needed
PH-2017-132845,1/6/18,3,Not Given 
US-2016-124826,5/19/16,11,Wrong Item
GB-2017-140177,4/27/17,1,Wrong Color
ZA-2017-141522,11/18/17,3,Wrong Item
US-2016-119675,4/18/16,17,Wrong Color
CA-2015-159323,2/26/16,4,Not Given 
CN-2017-145110,8/5/17,4,Not Needed
BR-2018-174068,8/25/18,2,Not Given 
US-2015-126606,6/8/15,0,Wrong Color
US-2018-154358,8/31/18,4,Not Needed
AE-2018-131216,7/5/18,10,Not Needed
BR-2018-135500,12/5/18,1,Not Given 
US-2016-131259,4/4/16,23,Wrong Item
US-2018-178451,6/10/18,1,Not Needed
US-2018-123733,11/10/18,8,Wrong Color
US-2016-158911,11/17/16,20,Wrong Item
US-2015-128221,10/15/15,5,Wrong Item
US-2016-158923,1/21/17,15,Not Needed
US-2015-144095,8/29/15,9,Wrong Item
MX-2018-153931,12/13/18,4,Wrong Item
US-2017-175441,3/4/18,0,Not Given 
US-2017-153854,11/1/17,1,Not Needed
US-2018-178198,4/5/18,1,Not Given 
GB-2016-109723,11/22/16,0,Not Needed
US-2016-100982,6/21/16,3,Wrong Item
US-2015-134037,7/30/15,16,Not Given 
AE-2018-154055,1/29/19,1,Wrong Item
US-2017-103528,2/12/17,4,Not Given 
US-2015-153356,8/15/15,0,Wrong Color
KR-2018-148356,1/20/19,9,Not Given 
US-2015-127990,12/19/15,3,Not Given 
US-2017-153880,4/13/17,10,Not Given 
US-2017-150504,9/7/17,6,Not Needed
US-2016-149159,12/9/16,8,Wrong Item
US-2016-132810,6/4/16,22,Wrong Color
US-2016-158794,1/19/16,20,Not Needed
US-2018-150827,7/25/18,14,Wrong Color
US-2018-125874,9/18/18,3,Wrong Color
GB-2015-168500,4/26/15,12,Wrong Color
US-2018-138848,8/16/18,0,Wrong Color
MX-2018-144379,5/19/18,0,Wrong Color
BR-2018-166550,10/11/18,18,Wrong Color
US-2018-171692,9/14/18,24,Wrong Item
US-2018-145081,3/30/18,14,Wrong Color
US-2017-176069,1/1/18,3,Not Needed
US-2016-154469,3/4/16,9,Not Given 
US-2016-149868,9/3/16,1,Wrong Item
US-2017-137494,7/19/17,13,Wrong Color
MX-2018-154113,8/28/18,0,Not Needed
US-2016-175325,9/19/16,11,Not Needed
US-2016-152347,4/3/16,16,Not Needed
US-2017-135031,9/29/17,10,Not Needed
AE-2017-153941,4/9/17,14,Not Given 
DE-2017-156863,1/20/18,6,Wrong Color
ZA-2018-178349,3/6/19,9,Not Given 
US-2016-138486,10/30/16,9,Not Given 
AE-2018-157187,5/8/18,1,Not Needed
IN-2016-162890,9/5/16,0,Not Given 
US-2018-119378,10/13/18,27,Wrong Color
US-2017-101669,6/16/17,3,Not Needed
PH-2015-121764,7/1/15,10,Wrong Color
US-2015-123303,11/2/15,0,Wrong Color
US-2016-168102,10/9/16,25,Wrong Color
US-2016-169948,7/5/16,9,Wrong Item
US-2017-100073,3/1/17,6,Wrong Color
US-2015-157626,11/27/15,1,Not Given 
ZA-2018-177282,10/20/18,21,Wrong Item
US-2017-142921,1/5/18,1,Not Given 
US-2016-125128,11/9/16,8,Wrong Item
DE-2018-171328,9/29/18,5,Wrong Item
MX-2015-143585,10/16/15,6,Wrong Color
US-2018-137030,6/17/18,2,Not Given 
GB-2018-128034,8/18/18,8,Not Needed
US-2015-131717,9/3/15,2,Wrong Item
US-2017-107513,12/18/17,0,Wrong Item
US-2015-178132,6/14/15,2,Wrong Color
US-2015-164745,11/4/15,9,Wrong Item
US-2018-152986,4/2/18,5,Wrong Color
US-2018-102856,11/6/18,10,Not Given 
CN-2018-128281,3/18/19,19,Not Needed
US-2016-160477,12/11/16,5,Not Given 
US-2015-127817,2/1/16,1,Wrong Item
US-2018-163767,3/6/18,1,Wrong Item
US-2016-127223,9/25/16,19,Wrong Item
RU-2017-100328,9/16/17,12,Wrong Color
US-2017-133226,3/11/18,10,Not Needed
US-2017-159980,7/25/17,1,Not Needed
CN-2018-168628,10/1/18,6,Wrong Color
AU-2018-131522,10/19/18,5,Not Needed
PH-2017-109299,1/30/18,0,Wrong Item
PH-2017-168000,1/8/18,1,Wrong Item
US-2015-108760,8/26/15,7,Not Given 
DE-2018-135743,4/10/18,0,Wrong Item
EG-2015-121930,5/6/15,1,Not Given 
US-2018-103027,12/25/18,8,Wrong Item
DE-2017-176036,8/2/17,0,Wrong Color
US-2017-177010,5/23/17,11,Not Needed
EG-2017-165633,6/17/17,7,Not Given 
DE-2016-104072,11/5/16,4,Wrong Color
AU-2015-103959,12/2/15,6,Wrong Color
US-2015-140229,10/13/15,10,Not Given 
US-2015-108486,12/11/15,16,Wrong Item
US-2018-156416,2/7/19,0,Wrong Item
CN-2016-134826,10/22/16,4,Wrong Item
GB-2018-107440,7/20/18,7,Wrong Item
US-2018-120002,11/18/18,23,Not Needed
US-2015-104955,1/15/16,19,Wrong Color
US-2015-139892,5/14/15,13,Not Needed
US-2017-102640,4/2/17,16,Not Needed
US-2015-136312,4/25/15,10,Not Given 
US-2015-177887,1/15/16,10,Not Needed
PH-2016-170432,3/28/16,4,Wrong Color
AU-2015-112805,1/9/16,0,Not Needed
US-2018-153208,2/5/18,10,Not Needed
US-2016-130983,7/3/16,14,Not Given 
US-2015-150879,1/4/16,10,Wrong Color
US-2016-152547,8/10/16,1,Wrong Item
CA-2015-162789,5/1/15,1,Not Given 
US-2015-150519,3/3/15,7,Wrong Item
JP-2017-152386,10/21/17,6,Wrong Item
JP-2016-132206,7/25/16,1,Not Given 
ZA-2017-164330,9/28/17,1,Not Given 
AU-2018-110958,5/18/18,7,Not Needed
US-2016-133202,12/12/16,11,Wrong Color
AE-2016-162710,1/22/17,15,Wrong Color
IN-2015-161127,7/27/15,25,Not Needed
US-2017-143085,2/10/17,3,Not Needed
PH-2018-108504,9/7/18,13,Not Given 
US-2015-146804,9/1/15,23,Not Given 
US-2018-104888,5/5/18,27,Wrong Color
US-2017-114150,5/26/17,13,Not Needed
US-2016-162955,8/13/16,3,Not Given 
RU-2018-172368,9/22/18,7,Not Needed
US-2015-161811,11/15/15,1,Wrong Item
US-2015-173071,5/14/15,7,Not Given 
US-2015-137247,1/1/16,9,Wrong Item
US-2015-109560,7/25/15,12,Wrong Item
US-2015-145322,12/2/15,3,Not Given 
US-2015-164474,1/4/16,5,Not Needed
US-2016-138399,10/1/16,18,Wrong Color
US-2016-159524,6/13/16,10,Not Needed
US-2015-156801,12/25/15,10,Wrong Item
US-2016-100724,1/24/16,19,Wrong Item
CN-2017-119800,7/23/17,13,Wrong Color
US-2016-179550,1/15/17,3,Not Needed
US-2016-132858,5/15/16,1,Not Needed
ZA-2015-163447,10/18/15,10,Wrong Item
MX-2015-164434,10/15/15,8,Not Needed
US-2018-167842,11/28/18,2,Not Needed
US-2015-150094,2/24/15,5,Wrong Color
KR-2017-130533,3/11/17,18,Wrong Item
DE-2016-143493,4/16/16,0,Not Given 
US-2015-169977,4/18/15,12,Not Needed
US-2016-120141,8/18/16,1,Wrong Color
KR-2015-141455,3/21/15,10,Wrong Item
CN-2015-121730,2/15/16,1,Wrong Item
ZA-2017-124824,7/4/17,19,Wrong Item
US-2016-164786,11/9/16,3,Wrong Color
US-2015-147571,5/21/15,2,Not Needed
EG-2016-174388,3/16/16,8,Not Given 
US-2015-151384,3/23/15,7,Not Needed
US-2018-177522,9/8/18,17,Wrong Color
US-2015-173394,8/4/15,8,Wrong Color
DE-2016-110915,3/31/16,0,Wrong Item
US-2016-114057,9/13/16,10,Wrong Item
US-2018-113982,7/12/18,3,Wrong Item
BR-2018-138168,4/22/18,18,Not Given 
PH-2015-105392,1/1/16,10,Wrong Color
MX-2018-147297,7/31/18,7,Not Needed
US-2015-126652,3/14/15,10,Not Given 
AU-2016-175600,9/6/16,0,Not Needed
US-2017-120340,3/25/17,10,Not Given 
US-2015-112821,7/20/15,1,Wrong Item
PH-2016-140154,6/9/16,1,Wrong Item
ZA-2018-163069,10/3/18,6,Not Needed
CA-2018-152356,2/15/18,5,Not Given 
ZA-2017-108761,10/11/17,8,Wrong Item
KR-2018-131387,12/1/18,16,Wrong Color
KR-2018-122096,7/10/18,0,Not Given 
US-2017-122731,1/25/18,1,Not Needed
US-2016-178801,10/30/16,3,Not Given 
RU-2017-137984,5/31/17,19,Not Needed
RU-2017-140774,10/2/17,10,Wrong Item
IN-2016-131069,4/23/16,15,Not Needed
US-2015-165344,2/13/15,14,Not Needed
ZA-2017-150109,10/14/17,8,Not Needed
EG-2015-144773,1/27/15,1,Not Given 
US-2017-162273,9/27/17,4,Wrong Item
US-2017-110532,4/28/17,25,Not Needed
US-2018-162422,3/15/18,13,Wrong Color
US-2015-128419,4/2/15,13,Not Given 
CA-2015-133460,8/31/15,7,Wrong Item
US-2016-117428,4/8/16,3,Not Needed
DE-2016-102959,10/31/16,3,Wrong Color
US-2016-111548,12/7/16,0,Wrong Item
EG-2015-145244,8/6/15,14,Not Needed
US-2017-138910,1/5/18,4,Not Needed
US-2018-169257,11/23/18,0,Not Needed
US-2017-133459,1/6/18,27,Not Given 
US-2015-157215,12/20/15,5,Wrong Color
US-2018-172675,5/6/18,5,Not Needed
US-2016-111653,1/21/17,2,Not Needed
US-2018-114776,4/1/18,0,Not Given 
ZA-2017-117198,5/21/17,19,Wrong Color
US-2018-148635,3/20/18,8,Not Given 
US-2016-116295,8/31/16,20,Wrong Item
US-2018-102657,9/30/18,1,Wrong Color
JP-2016-127814,1/29/17,6,Not Given 
US-2015-126348,9/20/15,8,Wrong Item
US-2017-135432,5/2/17,6,Not Given 
US-2016-101159,10/23/16,1,Not Needed
MX-2016-134109,7/1/16,2,Wrong Item
ZA-2016-156672,5/21/16,22,Wrong Color
US-2015-123355,12/28/15,1,Not Given 
US-2016-103244,8/12/16,1,Wrong Color
RU-2016-119575,12/18/16,15,Wrong Color
US-2016-161574,4/1/16,1,Wrong Color
US-2017-143225,2/15/18,1,Not Needed
CA-2016-170554,2/9/16,0,Wrong Color
ZA-2015-162858,2/23/15,20,Wrong Color
DE-2018-152063,12/3/18,0,Wrong Color
AU-2017-113181,1/25/18,1,Not Needed
US-2016-149765,1/23/17,2,Wrong Color
AE-2017-172927,9/11/17,0,Not Given 
US-2018-109269,11/4/18,0,Not Given 
ZA-2018-121844,3/6/18,6,Not Needed
US-2017-148681,12/26/17,3,Wrong Color
US-2018-169159,1/29/19,4,Not Needed
US-2016-156731,7/12/16,3,Not Given 
US-2018-109629,12/15/18,3,Wrong Color
US-2015-163496,9/9/15,3,Not Given 
US-2016-123258,5/4/16,8,Not Given 
US-2016-104518,5/14/16,1,Not Given 
US-2016-109751,8/29/16,21,Not Needed
CN-2018-102751,5/10/18,3,Wrong Item
US-2016-109991,10/3/16,0,Wrong Color
RU-2017-116205,2/23/17,7,Wrong Color
MX-2018-148031,1/25/18,2,Wrong Item
US-2016-102938,4/30/16,15,Not Given 
DE-2015-101179,4/29/15,17,Wrong Item
PH-2017-152058,5/9/17,7,Not Needed
US-2016-137746,1/29/16,2,Not Needed
US-2016-147426,2/15/16,13,Wrong Item
AE-2017-124735,2/23/18,7,Not Given 
EG-2017-170530,6/7/17,4,Wrong Color
US-2016-169975,2/11/17,10,Wrong Item
US-2015-123634,6/2/15,2,Not Needed
BR-2015-131289,11/9/15,0,Wrong Color
JP-2016-122129,10/5/16,14,Wrong Color
CN-2018-115124,5/8/18,1,Wrong Item
US-2018-176053,6/20/18,2,Not Given 
US-2015-102233,10/20/15,13,Not Given 
US-2015-161805,5/24/15,2,Wrong Item
CN-2016-167987,1/7/17,0,Wrong Color
US-2017-159506,1/29/18,0,Not Needed
ZA-2018-112920,4/14/18,0,Not Needed
US-2015-154644,1/6/16,21,Not Given 
US-2016-106686,10/20/16,0,Wrong Color
AE-2016-141044,1/4/17,10,Not Given 
AU-2017-145730,7/21/17,0,Not Given 
US-2016-160661,8/5/16,6,Wrong Item
US-2016-109160,8/27/16,1,Not Given 
US-2017-114042,1/1/18,1,Not Given 
US-2016-163183,7/10/16,4,Not Given 
US-2015-110620,12/1/15,14,Not Needed
US-2015-150189,9/20/15,5,Wrong Color
MX-2017-141320,7/1/17,0,Not Given 
AE-2016-127496,3/30/16,9,Wrong Color
US-2017-152878,10/29/17,2,Wrong Item
US-2016-145221,10/8/16,15,Wrong Item
US-2015-135334,10/22/15,0,Not Needed
US-2017-125126,10/11/17,5,Wrong Color
BR-2018-161593,9/23/18,15,Not Given 
AU-2015-137678,10/31/15,10,Not Needed
US-2015-142303,11/21/15,11,Wrong Item
US-2015-149849,6/3/15,13,Wrong Item
KR-2018-126760,3/11/18,2,Wrong Color
EG-2016-163948,9/19/16,1,Not Needed
BR-2015-126502,12/26/15,11,Wrong Item
GB-2018-155915,2/16/18,7,Wrong Color
US-2015-112091,6/27/15,5,Wrong Color
US-2018-162006,2/2/18,5,Not Given 
CA-2015-147609,12/7/15,14,Wrong Item
US-2015-106093,6/23/15,7,Wrong Item
US-2018-138821,12/4/18,6,Wrong Color
US-2016-166040,8/28/16,3,Not Given 
US-2017-133560,1/30/18,3,Not Needed
US-2016-109048,9/1/16,2,Wrong Item
US-2017-166348,9/6/17,0,Wrong Item
JP-2016-106212,12/18/16,10,Wrong Item
EG-2018-168495,9/10/18,14,Wrong Item
US-2018-147618,10/17/18,0,Not Needed
US-2018-140850,8/15/18,13,Not Given 
US-2017-143580,7/1/17,9,Not Given 
US-2015-150887,9/2/15,7,Wrong Color
CA-2017-161594,12/26/17,9,Not Given 
US-2015-137443,8/26/15,6,Not Given 
AE-2017-114243,8/4/17,19,Not Needed
US-2018-116896,8/5/18,10,Wrong Item
US-2016-135075,6/24/16,10,Not Needed
KR-2017-162142,12/15/17,12,Not Given 
US-2018-102578,9/12/18,11,Not Needed
US-2018-100951,12/2/18,12,Wrong Item
US-2017-146968,7/17/17,0,Not Needed
US-2016-124385,8/10/16,10,Not Given 
US-2018-160485,11/20/18,13,Not Given 
US-2018-124328,8/4/18,0,Not Needed
US-2017-124603,9/5/17,3,Not Given 
US-2017-129583,4/5/17,5,Wrong Item
US-2015-152754,8/14/15,10,Wrong Color
US-2016-138442,9/11/16,4,Wrong Item
US-2015-119559,8/25/15,21,Wrong Item
ZA-2018-134691,11/28/18,3,Not Given 
DE-2017-160936,4/30/17,7,Wrong Item
DE-2016-110111,5/3/16,17,Wrong Item
RU-2015-106005,3/22/15,23,Not Needed
PH-2017-112640,8/18/17,5,Not Needed
GB-2015-177574,1/13/16,4,Wrong Item
DE-2016-133626,12/25/16,5,Not Needed
US-2018-173967,4/5/18,2,Wrong Color
US-2016-170938,4/2/16,4,Wrong Color
BR-2016-142242,5/6/16,8,Not Given 
US-2015-127130,1/31/15,6,Wrong Color
IN-2016-117150,11/5/16,4,Not Given 
ZA-2018-110697,5/15/18,8,Not Given 
GB-2018-173445,10/7/18,7,Not Given 
JP-2018-165825,9/29/18,11,Wrong Color
JP-2017-119693,9/24/17,10,Wrong Color
US-2017-144235,4/11/17,5,Wrong Color
US-2015-148486,1/25/16,15,Wrong Color
US-2016-163112,6/8/16,1,Wrong Item
US-2018-153310,3/27/18,2,Not Given 
US-2015-179371,10/30/15,15,Not Needed
ZA-2016-169992,2/3/17,1,Not Given 
US-2016-118303,4/13/16,12,Not Needed
IN-2015-177297,1/10/16,8,Not Needed
US-2015-119114,6/21/15,9,Wrong Item
EG-2015-133911,2/7/15,6,Not Given 
US-2017-114146,9/24/17,20,Wrong Color
US-2015-122619,2/17/15,0,Not Needed
ZA-2018-117774,1/7/19,13,Not Given 
US-2015-178153,12/27/15,6,Not Needed
AU-2015-105103,4/29/15,1,Wrong Item
US-2015-115235,7/25/15,16,Not Given 
BR-2015-132642,7/13/15,9,Not Given 
US-2015-164157,9/12/15,6,Not Given 
US-2016-174881,9/8/16,11,Wrong Color
US-2017-179813,10/31/17,11,Wrong Color
MX-2017-126552,4/22/17,2,Not Given 
US-2015-130985,4/7/15,13,Not Given 
KR-2017-136689,2/2/18,3,Wrong Item
CA-2016-104174,5/22/16,5,Wrong Color
AU-2016-174015,10/20/16,17,Not Given 
US-2015-116564,10/31/15,1,Not Given 
