product_id,category,sub_category,product_name,product_cost_to_consumer
OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",17.1794
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.8044
OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,2.90334
OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,15.5727
OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",35.03808
OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,31.91734
OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",31.31238
OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",13.46444
OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,6.888
OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,42.72212
FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",29.73144
OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,15.27344
OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,13.09152
OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",20.72824
OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",27.261
TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",19.6092
OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",4.73616
OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,17.67744
OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,30.36048
OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",15.02592
TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,16.31658
TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,12.21168
OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",29.26686
FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,38.34792
FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,35.32896
OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,16.86608
OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.12747
FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",15.08832
OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,16.05384
TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,12.16124
OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",5.72715
TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,38.07048
FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,20.00999
FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,38.3808
TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,16.93153
TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,20.9895
TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,13.51324
FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,21.2534
TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",41.5989
TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,20.6682
TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,12.4254
OFF-AR-10001615,Office Supplies,Art,Newell 34,19.08608
FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,9.16292
OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,12.9525
OFF-LA-10000414,Office Supplies,Labels,Avery 503,6.4584
OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,27.67464
OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,29.80276
FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",23.72331
FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,6.7067
FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",12.10176
OFF-LA-10001474,Office Supplies,Labels,Avery 477,18.13482
OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,21.3408
OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",37.2204
OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,10.85084
OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,16.27776
OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,9.29726
TEC-AC-10002167,Technology,Accessories,ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,18.69
TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.6901
TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,26.06131
TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,23.51216
FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",24.07394
TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,14.5236
OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,11.4884
OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,10.45143
OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,7.48722
OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,32.8627
OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,8.88
TEC-PH-10002923,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",35.10351
FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",37.4563
TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,21.58673
FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,10.10394
TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,8.28144
OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,5.40176
TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,15.225
TEC-PH-10001615,Technology,Phones,AT&T CL82213,24.69948
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,11.59368
OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,26.20072
OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,8.40996
TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,16.73
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,11.2606
OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,22.53984
FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",14.64904
OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",5.22368
TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,36.24964
TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",14.6832
TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,13.18724
OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",6.948
FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,19.41336
OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",9.95181
OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,10.12176
TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,11.63591
TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,7.84476
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,12.087
FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",19.45216
OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),3.82096
OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,13.4568
FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,24.93504
OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.70192
FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,18.05936
OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,18.51876
OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,17.09424
FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",6.09
OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",6.02186
OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.83406
FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,41.83424
OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,40.53504
OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,20.57616
TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,16.38039
OFF-PA-10000061,Office Supplies,Paper,Xerox 205,4.38048
FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,7.59402
FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,9.44112
OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",9.97776
OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",39.2483
FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",10.21496
FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",11.62392
OFF-LA-10002762,Office Supplies,Labels,Avery 485,9.29726
OFF-LA-10003537,Office Supplies,Labels,Avery 515,7.30499
OFF-LA-10004545,Office Supplies,Labels,Avery 50,7.30499
FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,6.28836
FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,6.084
FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",8.9232
OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",16.06836
OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",20.4468
OFF-PA-10000483,Office Supplies,Paper,Xerox 19,18.7429
OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,10.808
TEC-AC-10001635,Technology,Accessories,KeyTronicÂ KT400U2 -Â KeyboardÂ - Black,10.6912
OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,8.46092
OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,7.81008
OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,7.81008
OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,12.37824
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,10.90992
OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",18.13482
FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,9.1988
FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,18.01709
OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,10.1556
FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",22.16676
OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",14.394
TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,17.27136
TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,25.987
TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,13.84614
OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,3.96474
TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,11.19456
OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,45.19368
OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,10.1178
OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",11.16674
OFF-LA-10004544,Office Supplies,Labels,Avery 505,8.14
OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,22.7513
TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",7.39368
OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",10.01286
OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",6.948
OFF-AR-10001446,Office Supplies,Art,Newell 309,10.5105
OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,6.8607
OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,20.9118
OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",6.69284
OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,8.19672
TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,10.22868
FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",25.11936
FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",6.05682
FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",16.08576
TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,20.09304
OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",7.10391
OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,26.39
OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,9.19006
OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",16.99488
OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",16.818
OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",8.14632
OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",13.8166
FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",16.18344
FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",20.85174
FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,53.1135
TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,13.72176
OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,23.93622
OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,10.27728
OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",6.017
OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,4.732
OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",18.72702
OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,6.4779
OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.26166
TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,7.2504
OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,8.646
FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",6.44254
OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,16.64412
OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,3.66894
OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",8.0311
OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,5.32992
TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,10.01
OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,25.14512
OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,9.9715
OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",7.5348
OFF-LA-10001297,Office Supplies,Labels,Avery 473,6.4584
OFF-LA-10002043,Office Supplies,Labels,Avery 489,6.9966
OFF-LA-10003121,Office Supplies,Labels,Avery 506,3.12228
OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,8.32722
OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,16.87998
OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,28.19124
FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",14.81568
FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.17939
TEC-AC-10001998,Technology,Accessories,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,14.51274
FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,12.52746
OFF-PA-10000157,Office Supplies,Paper,Xerox 191,13.76622
OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,13.76622
OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,7.6923
OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,21.632
OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,2.79378
OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",14.2285
OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,9.16539
OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",18.0453
OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",4.9518
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,2.19912
OFF-AR-10003217,Office Supplies,Art,Newell 316,4.92912
OFF-PA-10001246,Office Supplies,Paper,Xerox 215,4.38048
OFF-PA-10001826,Office Supplies,Paper,Xerox 207,4.38048
OFF-PA-10003797,Office Supplies,Paper,Xerox 209,4.71744
OFF-PA-10004100,Office Supplies,Paper,Xerox 216,4.04352
FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",9.457
OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,11.67075
OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",2.67036
OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,4.84704
OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,2.2154
OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",6.03564
OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,13.81016
OFF-LA-10003148,Office Supplies,Labels,Avery 51,4.7628
OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",6.82864
OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,8.3655
FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",16.2316
OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,10.35408
OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,8.59313
OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,20.94248
TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",8.54183
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",6.38703
TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,9.88932
TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.34602
FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",8.44536
OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,14.80032
OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",22.16032
OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,4.74848
OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",9.8064
TEC-AC-10002305,Technology,Accessories,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,20.664
OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,5.52877
OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",4.20992
OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,4.04248
OFF-PA-10001801,Office Supplies,Paper,Xerox 193,3.96474
OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",4.917
TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",6.1686
OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",4.884
OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,7.67232
OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.15978
OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",6.48508
OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,11.2035
OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,36.9516
OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,5.214
OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,12.5944
OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",6.16616
FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",7.67872
OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",6.35152
FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.811
FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",10.72512
OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,15.68177
TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,15.08712
OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,11.886
TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,19.1196
OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",13.57873
OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",6.5065
OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,3.4848
OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,20.39256
TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,14.01855
OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,4.82724
OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",7.10359
OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",7.08292
TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,19.1412
OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",6.06214
OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",5.8608
OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,3.31092
OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,7.23996
FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,12.69048
OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,5.97564
OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",14.26128
OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",4.09428
FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,16.49175
TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,26.5867
OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,6.04395
OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,3.41484
OFF-AR-10001955,Office Supplies,Art,Newell 319,19.4432
